75094093109133312	2
75094093121716224	1
75094093138493440	2
75094093209796608	3
75094093218185216	2
75094093243351040	2
75094093302071296	3
75094093364985856	2
75094093377568768	1
75094093398540288	2
75094093419511808	2
75094093432094720	2
75094093436289024	2
75094093453066240	2
75094093465649152	2
75094093566312448	2
75094093587283968	2
75094093599866880	2
75094093641809920	3
75094093746667520	2
75094093847330816	2
75094093880885248	2
75094094036074496	2
75094094115766272	2
75094094245789696	2
75094094300315648	2
75094094308704256	2
75094094426144768	2
75094094455504896	2
75094094522613760	2
75094094619082752	1
75094094640054272	2
75094094807826432	2
75094094916878336	2
75094095025930240	2
75094095046901760	2
75094095114010624	2
75094095118204928	1
75094095126593536	3
75094095214673920	2
75094095306948608	2
75094095453749248	2
75094095516663808	0
75094095546023936	2
75094095575384064	2
75375473558814720	2
75375473659478016	1
75375473663672320	2
75375473688838144	2
75375473714003968	2
75375473739169792	2
75375473814667264	2
75375473823055872	2
75375473923719168	2
75375474011799552	2
75375474032771072	2
75375474070519808	2
75375474087297024	3
75375474099879936	2
75375474150211584	2
75375474221514752	2
75375474250874880	2
75375474267652096	2
75375474401869824	2
75375474452201472	2
75375474489950208	2
75375474531893248	2
75375474720636928	2
75375474766774272	3
75375474850660352	2
75375474930352128	2
75375474963906560	2
75375474993266688	2
75375475051986944	2
75375475127484416	2
75375475249119232	2
75375475286867968	2
75375475353976832	2
75375475421085696	2
75375475433668608	2
75375475442057216	2
75375475479805952	2
75375475567886336	2
75375475697909760	2
75375475785990144	2
75375475798573056	2
75375475844710400	2
75375475848904704	2
75375475857293312	2
75375476092174336	2
75657056081674240	1
75657056094257152	2
75657056098451456	1
75657056106840064	2
75657056119422976	2
75657056186531840	2
75657056220086272	2
75657056241057792	1
75657056253640704	2
75657056400441344	2
75657056425607168	2
75657056484327424	2
75657056501104640	2
75657056505298944	2
75657056614350848	3
75657056626933760	2
75657056631128064	2
75657056673071104	2
75657056689848320	2
75657056731791360	2
75657056886980608	2
75657056891174912	3
75657057046364160	2
75657057067335680	2
75657057092501504	2
75657057239302144	4
75657057293828096	2
75657057302216704	2
75657057390297088	2
75657057432240128	2
75657057478377472	2
75657057579040768	3
75657057637761024	2
75657057696481280	2
75657057784561664	2
75657057805533184	2
75657057818116096	2
75657057839087616	2
75657057893613568	2
75657057910390784	2
75657057914585088	1
75657057956528128	2
75657058036219904	2
75657058078162944	2
75657058094940160	2
75657058103328768	2
75657058203992064	2
75657058229157888	2
75657058258518016	2
75657058279489536	2
75657058405318656	2
75657058413707264	2
75657058426290176	2
75657058443067392	2
75657058455650304	2
75939720521056256	2
75939720575582208	2
75939720604942336	2
75939720617525248	4
75939720634302464	2
75939720642691072	2
75939720651079680	2
75939720814657536	2
75939720818851840	2
75939720915320832	2
75939720948875264	2
75939721053732864	2
75939721187950592	2
75939721213116416	2
75939721301196800	2
75939721519300608	2
75939721561243648	2
75939721691267072	0
75939721796124672	2
75939721804513280	2
75939721942925312	2
75939721997451264	2
75939722089725952	2
75939722140057600	2
75939722190389248	2
75939722194583552	2
75939722303635456	2
75939722316218368	2
75939722391715840	2
75939722437853184	2
75939722483990528	2
75939722488184832	2
75939722530127872	2
75939722555293696	2
75939722584653824	2
75939722593042432	2
75939722622402560	3
75939722626596864	2
75939722630791168	2
75939722647568384	2
75939722668539904	6
75939722702094336	2
75939722815340544	2
75939722827923456	2
75939723029250048	2
75939723117330432	2
76221191202799616	1
76221191211188224	2
76221191227965440	2
76221191248936960	2
76221191261519872	2
76221191278297088	2
76221191295074304	1
76221191349600256	2
76221191366377472	2
76221191370571776	2
76221191429292032	2
76221191601258496	2
76221191844528128	1
76221191852916736	2
76221191894859776	2
76221191932608512	2
76221191936802816	2
76221191953580032	2
76221192125546496	2
76221192335261696	2
76221192343650304	2
76221192461090816	2
76221192469479424	2
76221192565948416	1
76221192574337024	2
76221192591114240	2
76221192737914880	2
76221192771469312	2
76221192817606656	2
76221192825995264	2
76221192943435776	2
76221192956018688	2
76221192968601600	2
76221193002156032	2
76221193123790848	2
76221193253814272	2
76221193291563008	2
76221193299951616	2
76221193333506048	3
76221193346088960	2
76221193350283264	2
76221193409003520	2
76221193438363648	2
76221193480306688	2
76221193559998464	2
76221193589358592	1
76221193631301632	2
76221193677438976	2
76221193710993408	2
76221193773907968	2
