75094093092356096	2
75094093234962432	6
75094093306265600	2
75094093373374464	2
75094093419511808	2
75094093423706112	2
75094093570506752	2
75094093679558656	2
75094093683752960	2
75094093721501696	2
75094093746667520	2
75094093763444736	3
75094093771833344	2
75094093838942208	3
75094093889273856	2
75094093914439680	2
75094093985742848	2
75094094061240320	2
75094094140932096	4
75094094208040960	2
75094094233206784	2
75094094258372608	2
75094094283538432	1
75094094375813120	1
75094094484865024	2
75094094522613760	2
75094094606499840	2
75094094614888448	2
75094094681997312	6
75094094782660608	2
75094094795243520	2
75094094912684032	2
75094095084650496	2
75094095122399232	2
75094095134982144	2
75094095298560000	2
75094095302754304	3
75094095332114432	2
75094095374057472	2
75094095386640384	2
75094095411806208	2
75094095449554944	2
75094095474720768	2
75094095617327104	2
75375473726586880	2
75375473768529920	1
75375473797890048	2
75375473881776128	2
75375473923719168	2
75375474066325504	2
75375474087297024	3
75375474162794496	3
75375474175377408	2
75375474204737536	2
75375474225709056	2
75375474234097664	2
75375474250874880	2
75375474481561600	2
75375474557059072	2
75375474565447680	2
75375474573836288	2
75375474624167936	2
75375474687082496	3
75375474720636928	2
75375474729025536	2
75375474783551488	2
75375474875826176	2
75375474888409088	2
75375474892603392	1
75375474909380608	3
75375474913574912	2
75375474917769216	3
75375474942935040	2
75375475047792640	2
75375475056181248	2
75375475068764160	2
75375475093929984	2
75375475110707200	2
75375475182010368	2
75375475223953408	1
75375475253313536	2
75375475270090752	2
75375475282673664	2
75375475379142656	2
75375475391725568	2
75375475412697088	2
75375475437862912	2
75375475467223040	2
75375475530137600	2
75375475618217984	2
75375475756630016	2
75375475773407232	2
75375475794378752	2
75375475857293312	2
75375475865681920	2
75375475874070528	2
75375476121534464	2
75657055821627392	2
75657055859376128	2
75657055884541952	2
75657055892930560	2
75657055905513472	2
75657055930679296	2
75657055934873600	2
75657055951650816	2
75657056018759680	2
75657056115228672	2
75657056186531840	2
75657056232669184	2
75657056241057792	1
75657056266223616	2
75657056270417920	2
75657056299778048	2
75657056404635648	2
75657056425607168	2
75657056450772992	2
75657056513687552	2
75657056522076160	2
75657056534659072	2
75657056547241984	2
75657056568213504	2
75657056601767936	2
75657056765345792	2
75657056794705920	2
75657056874397696	2
75657057096695808	2
75657057113473024	2
75657057121861632	1
75657057134444544	2
75657057176387584	2
75657057268662272	6
75657057352548352	2
75657057440628736	2
75657057457405952	2
75657057461600256	2
75657057528709120	2
75657057574846464	2
75657057658732544	2
75657057730035712	2
75657057780367360	2
75657057818116096	2
75657057839087616	2
75657057868447744	2
75657057939750912	2
75657057956528128	2
75657058048802816	2
75657058136883200	6
75657058208186368	2
75657058354987008	2
75657058367569920	2
75657058405318656	2
75657058459844608	2
75939720596553728	2
75939720625913856	2
75939720709799936	2
75939720747548672	0
75939720751742976	2
75939720772714496	2
75939720789491712	2
75939720797880320	2
75939720877572096	2
75939720953069568	2
75939720990818304	2
75939721053732864	2
75939721171173376	2
75939721221505024	2
75939721271836672	2
75939721322168320	2
75939721326362624	2
75939721473163264	2
75939721481551872	2
75939721548660736	2
75939721590603776	6
75939721636741120	6
75939721754181632	2
75939721783541760	1
75939721804513280	2
75939721829679104	2
75939721842262016	2
75939721934536704	2
75939721951313920	1
75939721984868352	2
75939722039394304	2
75939722152640512	2
75939722194583552	2
75939722215555072	1
75939722249109504	2
75939722278469632	2
75939722328801280	2
75939722374938624	2
75939722421075968	2
75939722433658880	2
75939722437853184	2
75939722446241792	4
75939722463019008	2
75939722546905088	2
75939722584653824	2
75939722605625344	2
75939722702094336	2
75939722790174720	2
75939722832117760	2
75939722878255104	2
75939722924392448	2
75939723079581696	2
76221191194411008	2
76221191223771136	2
76221191232159744	2
76221191244742656	2
76221191269908480	2
76221191278297088	2
76221191362183168	2
76221191508983808	2
76221191567704064	2
76221191584481280	2
76221191601258496	2
76221191647395840	2
76221191672561664	2
76221191899054080	1
