587729149846946427	197	151.6298355	-2.72845449	2188
587729149846946431	197	151.63467964	-2.60794565	2188
588848900971299288	198	145.4630262	0.78798018	756
588848900971299289	198	145.46513446	0.63973492	756
588848900971299294	198	145.46608806	0.71301221	756
588848900971299295	198	145.46674311	0.63192285	756
588848900971299302	198	145.47892409	0.6351535	756
588848900971299318	198	145.49148089	0.81142239	756
588848900971299328	198	145.49745098	0.66236707	756
588848900971299337	198	145.50248673	0.6850397	756
588848900971299346	198	145.50928732	0.64801668	756
588848900971299347	198	145.50922819	0.6416901	756
588848900971299357	198	145.51783007	0.70782845	756
588848900971299382	198	145.54268868	0.63588434	756
588848900971299425	198	145.41566329	0.78308393	756
588848900971299428	198	145.41678699	0.67479443	756
588848900971299430	198	145.42075365	0.813984	756
588848900971299435	198	145.42819561	0.66960458	756
588848900971299436	198	145.43140836	0.79001906	756
588848900971299447	198	145.44477388	0.64140603	756
588848900971299453	198	145.44899511	0.82893062	756
588848900971299455	198	145.44960438	0.79331627	756
588848900971299477	198	145.46740297	0.66810579	756
588848900971299482	198	145.4815763	0.66145645	756
588848900971299512	198	145.50572247	0.66899493	756
588848900971299520	198	145.51029387	0.64923264	756
588848900971299531	198	145.52070698	0.78911291	756
588848900971299537	198	145.5238338	0.68895569	756
588848900971299553	198	145.5328557	0.73742912	756
588848900971299561	198	145.53933818	0.77212051	756
588848900971299562	198	145.54116735	0.76445189	756
588848900971299563	198	145.54104331	0.64498687	756
588848900971299569	198	145.5441279	0.63391582	756
588848900971299596	198	145.40644612	0.70313843	756
588848900971299597	198	145.40770777	0.83754805	756
588848900971299598	198	145.41146569	0.67645158	756
588848900971299599	198	145.41246739	0.72482361	756
588848900971299624	198	145.44009719	0.82534084	756
588848900971299644	198	145.47224813	0.62991528	756
588848900971299662	198	145.5081515	0.64322941	756
588848900971299672	198	145.52028501	0.73155884	756
588848900971299673	198	145.52230442	0.72213153	756
588848900971299681	198	145.53216992	0.73291437	756
588848900971299685	198	145.54189011	0.8396311	756
588848900971299691	198	145.55296443	0.66810861	756
588848900971299722	198	145.47523511	0.80788952	756
588848900971299727	198	145.46261658	0.80102095	756
588848900971364374	199	145.56012547	0.6814682	756
588848900971364377	199	145.55406878	0.68494839	756
588848900971364405	199	145.58094294	0.64081735	756
588848900971364426	199	145.6093326	0.78335571	756
588848900971364435	199	145.63799456	0.66294344	756
588848900971364437	199	145.64334704	0.65759185	756
588848900971364451	199	145.67991737	0.66122371	756
588848900971364468	199	145.69138797	0.73488714	756
588848900971364473	199	145.70267103	0.73970292	756
588848900971364476	199	145.70009773	0.74702203	756
588848900971364482	199	145.68886729	0.72022932	756
588848900971364501	199	145.56577431	0.6687822	756
588848900971364505	199	145.57431278	0.75122852	756
588848900971364510	199	145.58605101	0.63441792	756
588848900971364530	199	145.60974082	0.74763582	756
588848900971364554	199	145.65454609	0.63594393	756
588848900971364560	199	145.66958558	0.64929132	756
588848900971364604	199	145.63566037	0.65482731	756
588848900971364621	199	145.68771382	0.68503635	756
588848900971364649	199	145.66070414	0.63386163	756
588848900971364658	199	145.55407607	0.65792787	756
588848900971364660	199	145.5596403	0.65789375	756
588848900971364667	199	145.5986179	0.83482475	756
588848900971364685	199	145.65368436	0.72607668	756
588848900971364711	199	145.5558064	0.6328828	756
588848900971364713	199	145.55696027	0.70811269	756
588848900971364714	199	145.55824733	0.69061889	756
588848900971364749	199	145.57879412	0.79497292	756
588848900971364762	199	145.58794136	0.68480458	756
588848900971364791	199	145.59796455	0.82858467	756
588848900971364796	199	145.60194151	0.77853819	756
588848900971364808	199	145.60564269	0.82702737	756
588848900971364814	199	145.60768421	0.73690863	756
588848900971364820	199	145.61004397	0.79959842	756
588848900971364833	199	145.61395341	0.82589999	756
588848900971364846	199	145.61812413	0.73207759	756
588848900971364850	199	145.61963261	0.75994453	756
588848900971364861	199	145.62863369	0.83437987	756
588848900971364865	199	145.63225102	0.76158174	756
588848900971364866	199	145.63242795	0.75987126	756
588848900971364875	199	145.64095649	0.68670644	756
588848900971364883	199	145.64713158	0.70965989	756
588848900971364888	199	145.64897459	0.70020833	756
588848900971364889	199	145.65026693	0.71593952	756
588848900971364903	199	145.65498479	0.65519488	756
588848900971364908	199	145.65815115	0.82490415	756
588848900971364932	199	145.66725104	0.65178416	756
588848900971364949	199	145.6715717	0.77841842	756
588848900971364965	199	145.68870625	0.82963581	756
588848900971364986	199	145.70219945	0.67762675	756
588848900971365018	199	145.5659843	0.76769277	756
588848900971365033	199	145.57068983	0.73912581	756
588848900971365050	199	145.58481429	0.78653902	756
