2141	6	37	587728950388917007	1139.014	484.9408	-9999	-9999	-9999	-9999	281474976710912	24.1482	25.5013	25.6612	25.98613	22.07089	1.172559	0.604721	0.651334	0.4187565	0.6403347
2188	2	197	587729149846946414	1146.032	1845.271	0	0	-9999	-9999	281543964623104	24.34507	25.14849	22.49294	24.91314	22.09203	1.426388	0.766417	0.1930993	0.6878921	0.6958681
2188	2	197	587729149846946420	1229.545	1952.951	-0.05445874	0.05492822	0.07884936	0.05644275	281543964623104	25.04815	23.03115	22.0753	21.88384	21.41914	1.401489	0.2225232	0.1328281	0.1602316	0.4378497
756	5	198	588848900971299288	597.0964	1506.915	-0.008695448	-0.003861499	0.009704018	0.00750042	144115257063768320	25.45089	22.80189	21.56819	20.43658	19.98659	0.6513618	0.151997	0.08124419	0.04584104	0.09567489
756	5	198	588848900971299293	631.861	827.3401	0.01220437	-0.003363134	0.007669983	0.00656003	68988043536	23.36107	22.05116	21.10151	20.77762	20.49116	0.8956755	0.08481361	0.05769268	0.0615527	0.1449512
756	5	198	588848900971299296	640.6822	676.2983	-0.02344413	0.003468119	0.01498163	0.008798869	68987912192	22.92922	22.38675	21.72394	21.33184	21.3193	0.3535664	0.1061126	0.09045175	0.09310136	0.2874202
756	5	198	588848900971299298	671.3864	428.2624	0.01532065	-0.003145657	0.017155	0.01126497	68988043520	23.06652	22.91409	21.54264	20.98592	20.33271	0.3758482	0.1645741	0.07731334	0.06815328	0.1222238
756	5	198	588848900971299300	696.4636	1713.039	0.01016457	-0.0005738254	0.0124132	0.01018915	68987912448	23.50447	22.63745	21.39757	21.42683	20.6662	0.5493705	0.1319386	0.07100821	0.1045335	0.173264
756	5	198	588848900971299312	817.7974	1019.955	0	0	-9999	-9999	281543998312792	24.17113	23.88684	22.87386	22.44406	21.5111	0.7899382	0.3681404	0.2263806	1.022959	0.2396562
756	5	198	588848900971299318	855.7676	1719.962	0.01907634	-0.06981371	0.02797437	0.01758813	422378089873664	24.50717	23.03318	22.48772	22.87612	21.63314	0.8480585	0.1848297	0.1810073	0.3622531	0.5059061
756	5	198	588848900971299327	906.2786	1526.168	0	0	-9999	-9999	281543964623104	25.24922	22.7799	22.97911	23.47573	22.34105	0.722097	0.1497011	0.2732936	0.5555716	0.5698768
756	5	198	588848900971299342	977.4582	1115.412	-0.006757218	-0.003216703	0.009792312	0.01088749	68987912960	24.26497	22.77119	20.99047	20.26946	19.795	0.8086624	0.1487971	0.04977194	0.03982926	0.08047476
756	5	198	588848900971299345	1015.885	1204.256	-0.01026339	0.00287687	0.01105662	0.00856388	103347651072	24.50534	22.35641	21.82934	21.54977	21.91697	0.8444555	0.1050215	0.09957255	0.1148846	0.4551527
756	5	198	588848900971299352	1071.184	1067.204	0	0	-9999	-9999	281543964623104	23.58218	23.02953	23.03414	23.18018	21.43291	0.575586	0.1854395	0.279529	0.4488443	0.3210384
756	5	198	588848900971299364	1191.078	476.0659	0.002708037	-0.003796452	0.01420934	0.01240278	68987912192	22.84119	22.57006	22.39454	21.99487	22.31106	0.322036	0.1233723	0.1581988	0.1627505	0.5321347
756	5	198	588848900971299365	1201.166	1713.692	0.003533611	1.031031E-05	0.01668585	0.01622505	68988044032	24.65754	22.95121	21.97698	21.81907	21.52925	0.8449225	0.1736103	0.1149105	0.1470149	0.3108614
756	5	198	588848900971299374	1252.588	1894.067	-0.0006069433	-0.000425698	0.01041203	0.008281486	68987912960	22.84482	22.25309	22.00328	21.47737	21.26654	0.3263304	0.09632961	0.1188918	0.1096532	0.2902763
756	5	198	588848900971299386	1374.436	686.8995	0.02988902	-0.02228598	0.01712135	0.01193554	2450547278080	23.42301	22.77109	22.06001	21.91957	21.04112	0.5051309	0.1480077	0.1181994	0.1545927	0.2283752
756	5	198	588848900971299387	1381.456	372.3654	-0.00538556	-0.01651854	0.01627287	0.008554722	140840836137216	23.58426	22.40219	21.27084	20.9305	20.44366	0.7164838	0.1073641	0.06027741	0.06489421	0.1341273
756	5	198	588848900971299411	67.79753	1283.218	-0.04353283	-0.03162348	0.01717942	0.01999401	268436224	25.09447	23.80362	22.0581	21.17136	20.12953	0.7885414	0.3442255	0.12293	0.08512934	0.1072598
756	5	198	588848900971299417	117.5024	1316.525	0	0	-9999	-9999	281543964623104	24.15351	23.52001	22.02195	22.55835	22.80913	0.8004479	0.2763047	0.1194331	0.2839558	0.6135176
756	5	198	588848900971299440	339.3701	1865.985	0.03836165	-0.01619283	0.02115881	0.02062034	68987912448	24.24724	23.79113	21.85451	21.66993	20.83032	0.8153307	0.3403479	0.1060319	0.1304392	0.199
756	5	198	588848900971299442	358.1175	1705.949	-0.04417488	0.07420895	0.04973716	0.0597479	439873639153920	24.98226	24.51567	22.23151	21.49377	20.51962	0.8138807	0.5359138	0.1453311	0.1116661	0.2682613
756	5	198	588848900971299450	445.3956	1867.455	0.01000735	-0.001488642	0.009587183	0.007708833	68988048128	23.90251	23.61778	21.71105	20.24165	19.41443	0.7056932	0.9540811	0.09381437	0.03973657	0.05907334
756	5	198	588848900971299459	494.7037	1489.465	0.006669996	-0.001853679	0.01987269	0.02545515	2450547409152	24.11363	23.74745	22.55895	21.63991	20.77727	0.4109571	0.3309462	0.1914766	0.1263094	0.1893486
756	5	198	588848900971299477	637.3427	417.2235	0.09053523	-0.04852964	0.09634756	0.08703344	281543964623104	24.0201	23.52063	22.63222	22.21545	22.57089	0.7461368	0.2727777	0.1981537	0.1974611	0.5742097
756	5	198	588848900971299500	887.8793	1224.347	0.04880889	0.008482873	0.06986251	0.07460838	281543964623104	25.23607	23.50793	22.39895	22.22312	22.34545	0.7247739	0.2754136	0.1639646	0.2073566	0.5644816
756	5	198	588848900971299501	898.3183	1666.751	0.02397417	-0.04698039	0.01925321	0.0127258	268566784	23.33184	24.02351	22.59853	21.1424	20.35681	0.4822907	0.3164498	0.1983915	0.08155978	0.1326413
756	5	198	588848900971299507	953.8076	549.3642	-0.003941945	0.07168351	0.04129701	0.04178466	281543964623104	24.09638	23.25028	21.83153	21.42774	21.3152	0.7606542	0.2185608	0.0979687	0.09967139	0.2834007
756	5	198	588848900971299513	989.0358	766.4084	0	0	-9999	-9999	422281453110016	24.94818	24.113	22.45073	22.9354	21.40512	0.8129421	0.4271993	0.1686421	0.3662811	0.3266949
756	5	198	588848900971299529	1099.152	1330.89	0.02169092	0.006722854	0.02389552	0.02214896	68987912448	24.2714	23.52294	21.63624	21.03119	20.40849	0.8086936	0.2796557	0.08489001	0.07378067	0.1377304
756	5	198	588848900971299534	1136.173	1188.302	-9999	-9999	-9999	-9999	439804919677184	25.4288	24.82199	22.52186	24.08823	23.75739	0.6483671	0.6011402	0.3325431	0.7146959	0.4336628
756	5	198	588848900971299573	1363.49	1811.925	-0.02480905	0.0004327532	0.02144567	0.02018678	68987912960	24.30058	23.37205	21.80895	20.90603	20.36124	0.8103264	0.2477807	0.09955569	0.06720419	0.1342772
