588848900971299304	145.48122408	0.766678	22.89227	0.6035229
588848900971299311	145.48627915	0.73537959	24.24287	2.363302
588848900971299318	145.49148089	0.81142239	22.6754	2.363302
588848900971299326	145.49635491	0.67621502	22.21242	1.316704
588848900971299327	145.49702472	0.79009854	21.91323	0.4630142
588848900971299347	145.50922819	0.6416901	22.50301	0.7777533
588848900971299355	145.51698268	0.78777113	22.98885	0.6701398
588848900971299382	145.54268868	0.63588434	22.35913	4.333695
588848900971299426	145.41580871	0.63897407	23.81913	0.9673837
588848900971299427	145.41670299	0.66922103	23.28917	1.698274
588848900971299433	145.42555831	0.82537848	23.19495	1.553558
588848900971299435	145.42819561	0.66960458	22.12576	8.205412
588848900971299524	145.51379283	0.72693187	23.50622	1.925621
588848900971299536	145.52432384	0.68815325	23.73092	1.738038
588848900971299545	145.52859944	0.74192023	22.63156	1.257598
588848900971299548	145.5297098	0.72470712	23.62498	1.643299
588848900971299550	145.53051891	0.70641412	24.15052	2.363302
588848900971299564	145.54297282	0.72173423	23.65878	0.9558079
588848900971299570	145.54438936	0.7533292	23.93876	2.363302
588848900971299602	145.41693292	0.70428972	23.86562	1.072155
588848900971299606	145.42070942	0.78899461	24.93266	2.034705
588848900971299632	145.44865411	0.79827257	24.06833	2.363302
588848900971299639	145.4632785	0.65026124	24.87734	0.2475788
588848900971299659	145.49832188	0.66841488	23.30926	0.7300916
588848900971299714	145.5295909	0.78436721	24.01717	3.305826
588848900971364368	145.55944989	0.6849233	22.06437	2.754417
588848900971364377	145.55406878	0.68494839	24.33638	2.66106
588848900971364408	145.58177059	0.64713198	21.21034	6.278471
588848900971364436	145.63542941	0.66179896	24.61556	1.120068
588848900971364458	145.69844347	0.75197799	19.4151	3.191937
588848900971364466	145.6978813	0.73024251	23.2281	1.288325
588848900971364467	145.70324296	0.74225149	26.07924	2.363534
588848900971364473	145.70267103	0.73970292	24.75656	2.363534
588848900971364500	145.56330774	0.65310264	24.01094	-0.03052327
588848900971364595	145.58876256	0.7776066	20.77204	2.818635
588848900971364606	145.63625245	0.79659382	20.52677	1.919479
588848900971364681	145.63305891	0.77295669	21.13051	2.363534
588848900971364779	145.59386779	0.79227933	22.6244	1.52088
588848900971364829	145.61194339	0.73468132	24.39001	0.4332577
588848900971364834	145.61429619	0.66261565	23.01233	0.9923467
588848900971364845	145.61780239	0.75902838	22.24995	2.195719
588848900971364859	145.62740299	0.76120348	22.68489	2.363534
588848900971364860	145.62855677	0.77217693	21.69947	1.941905
588848900971364863	145.63096109	0.82393812	20.93216	7.229486
588848900971364873	145.63988094	0.81868762	22.54795	1.304809
588848900971364880	145.64502566	0.75330339	22.52926	1.491442
588848900971364887	145.64803165	0.80108439	22.46015	1.951283
588848900971364900	145.65510946	0.70784493	22.04734	2.296598
588848900971364903	145.65498479	0.65519488	21.67305	1.895191
588848900971364929	145.66682139	0.81226135	22.36388	2.085855
588848900971364931	145.66703706	0.80180301	21.41244	1.483748
588848900971364936	145.66760882	0.71642968	21.34185	2.363534
588848900971364949	145.6715717	0.77841842	22.52704	2.073101
