75094093075578880	1
75094093100744704	1
75094093155270656	2
75094093264322560	2
75094093272711168	2
75094093306265600	2
75094093381763072	2
75094093402734592	2
75094093406928896	2
75094093419511808	2
75094093448871936	2
75094093495009280	3
75094093528563712	2
75094093591478272	6
75094093599866880	2
75094093612449792	2
75094093683752960	2
75094093717307392	2
75094093742473216	2
75094093834747904	2
75094093910245376	3
75094093931216896	2
75094093960577024	2
75094094078017536	2
75094094103183360	2
75094094107377664	2
75094094157709312	2
75094094191263744	2
75094094216429568	6
75094094233206784	2
