587729149846946425	0.0560938	0.002638756
588848900971299282	-0.0009153122	0.0002691781
588848900971299284	0.005712666	-0.007330846
588848900971299294	-0.005353561	-0.007802343
588848900971299297	-0.0005222329	-0.002895222
588848900971299302	-0.02231329	-0.008772369
588848900971299305	0.01212053	-0.01706231
588848900971299308	0.002183103	-0.01723061
588848900971299311	0	0
588848900971299319	0.002357278	0.01284574
588848900971299320	-0.009756049	0.006712091
588848900971299334	-0.01404198	-0.002767247
588848900971299336	0.02284769	-0.009232463
588848900971299361	-0.007155601	0.01165571
588848900971299385	-0.01904844	-0.009881206
588848900971299416	0.002536252	0.0008130385
588848900971299419	0.04308012	-0.05656327
588848900971299425	-0.010727	-0.002950208
588848900971299430	0.08755854	-0.08636665
588848900971299432	0	0
588848900971299447	-0.04381752	0.001209181
588848900971299448	-0.007025891	0.1408902
588848900971299457	-0.1764729	0.01558971
588848900971299464	0.01089948	0.008875502
588848900971299467	-0.04796708	-0.1290077
588848900971299500	0.04880889	0.008482873
588848900971299504	-0.1152311	0.04660723
588848900971299505	0.0004799254	0.001446528
588848900971299517	0.01694146	0.05428067
588848900971299551	0.01179346	0.02709784
588848900971299572	-0.009483364	-0.002544442
588848900971299596	0	0
588848900971299600	0	0
588848900971299603	0	0
588848900971299620	0	0
588848900971299650	0	0
588848900971299704	0	0
588848900971299726	0	0
588848900971364364	0.003461202	-0.001352325
588848900971364373	0	0
588848900971364404	0.0008190512	0.01252334
588848900971364409	-9999	-9999
588848900971364422	0.009018067	-0.005880304
588848900971364424	-0.1073568	-0.02170803
588848900971364438	0	0
588848900971364445	0.000600022	0.001322293
588848900971364469	0	0
588848900971364472	0.1935843	-0.07432226
588848900971364500	-0.01765168	-0.04167019
588848900971364511	-0.002171053	-0.002138289
588848900971364524	-0.0005610981	-0.003294585
588848900971364532	-0.001458163	-0.003459849
588848900971364554	0.0002684223	-0.006879838
588848900971364576	0.00158925	0.002358084
588848900971364608	5.362109E-05	-0.004985423
588848900971364612	-0.000639847	-0.0005570831
588848900971364614	0.0005795795	0.0006079202
588848900971364634	-0.006473038	0.002811529
588848900971364647	-0.003531502	-0.003455514
588848900971364649	0.005457039	-0.00350875
588848900971364650	0.001108817	-0.001064716
588848900971364658	-9999	-9999
588848900971364664	0	0
588848900971364692	-9999	-9999
588848900971364725	-9999	-9999
588848900971364731	0.006085234	0.008903368
588848900971364740	-0.004691684	-0.01976032
588848900971364749	-0.01829914	0.007476817
588848900971364756	0.002848473	0.001869797
588848900971364791	0.01121796	-0.0178344
588848900971364796	0.01391491	0.02302122
588848900971364798	-0.02426428	-0.001447289
588848900971364814	0.003927059	-0.05339061
588848900971364821	-0.002425986	-0.007584417
588848900971364845	-0.03676046	-0.005601286
588848900971364859	0	0
588848900971364862	0.01795556	-0.008736637
588848900971364867	0.00264858	-0.004388699
588848900971364871	-0.002121088	-0.006488009
588848900971364874	0.01292667	-0.0004613776
588848900971364919	-0.01452715	-0.009253606
588848900971364925	0.002423817	-0.03292101
588848900971364938	0.008557037	-0.002948663
588848900971364942	0.01929474	0.07308787
588848900971365005	-0.01759799	0.05231414
588848900971365007	-0.08121921	0.05446813
588848900971365012	0	0
588848900971365025	-0.001925684	-0.003855918
588848900971365036	0	0
588848900971365049	0.1414082	0.01822846
588848900971365052	-0.02201156	-0.006356268
588848900971365060	-0.005127767	0.01100831
588848900971365062	0.03038617	-0.06363773
588848900971365065	0.1218644	0.01358231
588848900971365071	-0.02697753	-0.00221938
588848900971365095	-0.01015031	-0.0426491
588848900971365101	-9999	-9999
588848900971365112	0	0
588848900971365116	0.009176287	-0.02156873
588848900971365122	0.01737238	-0.008626766
588848900971365135	0	0
588848900971365157	-0.04854178	0.04761093
588848900971365166	0.06345156	-0.3070023
588848900971365208	0	0
588848900971365218	0	0
588848900971365224	0.01060359	0.06916819
588848900971365226	0	0
588848900971365251	0	0
588848900971365266	0	0
588848900971365268	0	0
588848900971365276	0	0
588848900971365286	0	0
588848900971365300	0	0
588848900971365309	0	0
588848900971365312	-0.006985418	-0.01118638
588848900971365355	0	0
588848900971429926	9.824512E-05	7.663951E-05
588848900971429936	0	0
588848900971430006	-0.003048048	0.0001582768
588848900971430021	0.009128937	-0.003436347
588848900971430037	0.001738299	-0.0005814579
588848900971430067	-0.000933159	-0.004397555
588848900971430072	4.167321E-06	-0.001261154
588848900971430073	-0.002517314	-0.002523369
588848900971430081	0.01977634	-0.0034264
588848900971430084	-0.0003531863	0.0007454958
588848900971430091	-0.1159758	-0.1335729
588848900971430097	0.001270966	-0.0001035692
588848900971430108	-0.009623259	0.0004218796
588848900971430132	-0.01037628	-0.01462795
588848900971430137	-0.001429651	-0.0004335954
588848900971430141	-0.00635331	-0.006789385
588848900971430159	-0.002224672	6.742891E-05
588848900971430183	-0.003824027	0.009044185
588848900971430184	-0.002795262	0.008840421
588848900971430193	0.001728779	-0.007866659
588848900971430194	0.004088938	-0.0001152176
588848900971430198	0.006132151	-0.007389999
588848900971430222	-9999	-9999
588848900971430229	-9999	-9999
588848900971430261	-0.00609136	0.0002737499
588848900971430292	-0.006146532	-0.003167922
588848900971430333	0.0004311101	0.01680597
588848900971430364	-0.002747283	-0.005365149
588848900971430385	0	0
588848900971430390	-0.002424714	0.001807092
588848900971430402	-0.007261786	-0.0009985327
588848900971430419	0.001299391	0.003733261
588848900971430423	0.003814555	-0.04799319
588848900971430464	0.02083267	0.04670902
588848900971430484	-0.0033643	-0.008920357
588848900971430488	-0.007056565	-0.02785146
588848900971430511	0	0
588848900971430520	-0.1065438	0.02282605
588848900971430524	-0.01920947	0.02078146
588848900971430549	0	0
588848900971430553	1.082582	-0.2082836
588848900971430554	0	0
588848900971430555	0	0
588848900971430590	0.02920184	0.01267516
588848900971430616	0.02371643	-0.1003456
588848900971430630	-0.1038019	0.0007123022
588848900971430638	0.0008580004	-0.01962069
588848900971430646	0	0
