75094093218185216	2
75094093264322560	2
75094093281099776	2
75094093398540288	2
75094093432094720	2
75094093562118144	2
75094093583089664	2
75094093679558656	2
75094093725696000	2
75094093746667520	2
75094093796999168	2
75094093868302336	2
75094093880885248	2
75094094036074496	2
75094094040268800	2
75094094057046016	2
75094094249984000	2
75094094300315648	2
75094094430339072	2
75094094476476416	2
75094094719746048	2
75094094732328960	2
75094094736523264	2
75094094770077696	2
75094094786854912	2
75094094791049216	2
75094094963015680	2
75094095097233408	3
75094095168536576	2
75094095248228352	2
75094095306948608	2
75094095315337216	2
75094095457943552	2
75094095520858112	2
75094095562801152	2
75094095604744192	1
75375473613340672	2
75375473667866624	3
75375473726586880	2
75375473739169792	2
75375473755947008	2
75375473764335616	2
75375473776918528	2
75375473885970432	2
75375473890164736	2
75375473894359040	2
75375473906941952	2
75375474011799552	2
75375474070519808	2
75375474104074240	2
75375474112462848	2
75375474141822976	2
75375474150211584	2
75375474175377408	2
75375474246680576	2
75375474385092608	2
75375474389286912	2
75375474397675520	2
75375474401869824	2
75375474406064128	3
75375474418647040	1
75375474481561600	2
75375474653528064	2
75375474741608448	2
75375474775162880	2
75375474783551488	2
75375474859048960	2
75375474913574912	2
75375474926157824	1
75375475064569856	2
75375475098124288	2
75375475106512896	2
75375475198787584	2
75375475240730624	2
75375475395919872	2
75375475442057216	2
75375475458834432	2
75375475475611648	2
75375475530137600	2
75375475534331904	2
75375475559497728	2
75375475626606592	2
75375475941179392	3
75375475949568000	2
75375475995705344	2
75375476071202816	2
75375476113145856	2
75375476125728768	2
75375476138311680	2
75657055901319168	2
75657055905513472	2
75657055913902080	2
75657055926484992	2
75657056031342592	2
75657056048119808	2
75657056111034368	2
75657056115228672	2
75657056182337536	2
75657056186531840	2
75657056207503360	2
