75094093075578880	1
75094093222379520	2
75094093268516864	2
75094093390151680	2
75094093423706112	2
75094093432094720	2
75094093515980800	2
75094093545340928	2
75094093562118144	2
75094093591478272	6
75094093620838400	2
75094093633421312	2
75094093696335872	2
75094093721501696	2
75094093767639040	2
75094093771833344	2
75094093780221952	2
75094093801193472	2
75094093872496640	2
75094093935411200	2
75094093964771328	3
75094093977354240	2
75094094048657408	2
75094094078017536	2
75094094111571968	2
75094094233206784	2
75094094270955520	2
75094094325481472	2
75094094413561856	2
75094094421950464	6
75094094476476416	2
75094094623277056	1
75094094631665664	2
75094094707163136	2
75094094732328960	2
75094094770077696	2
75094094778466304	2
75094094799437824	2
75094094807826432	2
75094094900101120	2
75094094908489728	2
75094095030124544	2
75094095046901760	2
75094095051096064	1
75094095084650496	2
75094095231451136	2
75094095248228352	2
75094095265005568	2
75094095273394176	2
75094095374057472	2
75094095403417600	2
75094095650881536	2
75375473495900160	6
75375473533648896	2
75375473600757760	2
75375473697226752	2
75375473705615360	2
75375473714003968	2
75375473739169792	2
75375473764335616	2
75375473831444480	2
75375473852416000	2
75375474003410944	2
75375474045353984	2
75375474049548288	2
75375474154405888	2
75375474204737536	2
75375474284429312	2
75375474389286912	2
75375474427035648	2
75375474481561600	2
75375474594807808	2
75375474615779328	2
75375474636750848	2
75375474653528064	2
75375474724831232	2
75375474888409088	2
75375475047792640	2
75375475077152768	2
75375475085541376	2
75375475123290112	2
75375475257507840	2
75375475295256576	2
75375475412697088	2
75375475416891392	2
75375475442057216	2
75375475479805952	2
75375475513360384	2
75375475559497728	2
75375475752435712	2
75375475777601536	2
75375475785990144	2
75375475861487616	2
75375475869876224	2
75375475895042048	2
75375475903430656	2
75375475945373696	2
75657055809044480	2
75657055867764736	2
75657055871959040	2
