75094093155270656	2
75094093285294080	2
75094093364985856	2
75094093385957376	2
75094093436289024	2
75094093666975744	2
75094093687947264	2
75094093721501696	2
75094093788610560	2
75094093864108032	2
75094093893468160	2
75094094052851712	1
75094094107377664	2
75094094119960576	1
75094094199652352	3
75094094203846656	2
75094094254178304	2
75094094434533376	2
75094094442921984	2
75094094468087808	2
75094094564556800	2
75094094581334016	2
75094094593916928	2
75094094879129600	2
75094094950432768	2
75094094967209984	2
75094094992375808	1
75094095067873280	2
75094095076261888	2
75094095084650496	2
75094095105622016	2
75094095122399232	2
75094095147565056	2
75094095424389120	2
75094095457943552	2
75094095474720768	2
75094095592161280	2
75094095625715712	2
75094095629910016	2
75375473546231808	2
75375473613340672	2
75375473722392576	2
75375473936302080	2
75375473944690688	2
75375473948884992	2
75375474049548288	2
75375474053742592	2
75375474091491328	2
75375474104074240	2
75375474162794496	3
75375474263457792	2
75375474305400832	2
75375474309595136	2
75375474418647040	1
75375474582224896	2
75375474603196416	2
75375474875826176	2
75375474900992000	2
75375474955517952	2
75375475022626816	2
75375475110707200	2
75375475282673664	2
75375475295256576	2
75375475366559744	2
75375475513360384	2
75375475681132544	2
75375475731464192	2
75375475735658496	2
75375475748241408	2
75375475785990144	2
75375475798573056	2
75375475957956608	2
75375476033454080	2
75375476041842688	3
75375476125728768	2
75657055821627392	2
75657055876153344	1
75657055930679296	2
75657055951650816	2
75657055960039424	2
75657056039731200	2
75657056048119808	2
75657056052314112	3
75657056106840064	2
75657056199114752	2
75657056383664128	2
75657056413024256	2
75657056467550208	2
75657056496910336	2
75657056501104640	2
75657056547241984	2
75657056551436288	2
75657056572407808	2
75657056605962240	2
75657056626933760	2
75657056668876800	2
75657056673071104	2
75657056702431232	2
75657056765345792	2
75657056895369216	2
