75094093083967488	2
75094093096550400	1
75094093255933952	2
75094093276905472	2
75094093419511808	2
75094093515980800	2
75094093545340928	2
75094093637615616	2
75094093717307392	2
75094093801193472	2
75094093872496640	2
75094093885079552	2
75094093968965632	2
75094094031880192	2
75094094036074496	2
75094094132543488	2
75094094157709312	2
75094094220623872	2
75094094245789696	2
75094094296121344	2
75094094308704256	2
75094094405173248	2
75094094497447936	1
75094094522613760	2
75094094602305536	1
75094094623277056	1
75094094694580224	2
75094094799437824	2
75094094816215040	2
75094094879129600	2
75094094925266944	2
75094094958821376	2
75094094975598592	2
75094094983987200	2
75094095004958720	2
75094095072067584	2
75094095114010624	2
75094095134982144	2
75094095206285312	2
75094095248228352	2
75094095361474560	1
75094095395028992	2
75094095428583424	2
75094095432777728	2
75094095457943552	2
75094095462137856	2
75094095537635328	2
75094095546023936	2
75094095608938496	2
75094095638298624	2
75375473458151424	2
75375473533648896	2
75375473542037504	2
75375473550426112	2
75375473613340672	2
75375473730781184	2
75375473739169792	2
75375473743364096	2
75375473751752704	2
75375473776918528	2
75375473827250176	2
75375473856610304	2
75375473953079296	2
75375473978245120	2
75375474024382464	2
75375474066325504	2
75375474162794496	3
75375474250874880	2
75375474292817920	2
75375474309595136	2
75375474380898304	1
75375474418647040	1
75375474427035648	2
75375474540281856	2
75375474875826176	2
75375474905186304	2
75375474938740736	0
75375475031015424	2
75375475060375552	2
75375475119095808	2
75375475257507840	2
75375475286867968	2
75375475345588224	2
75375475400114176	2
75375475416891392	2
75375475517554688	2
75375475525943296	2
75375475542720512	2
75375475844710400	2
75375475924402176	2
75375475949568000	2
75375475970539520	2
75375476113145856	2
75375476117340160	2
75657055855181824	2
75657056081674240	1
75657056085868544	2
75657056253640704	2
75657056295583744	2
75657056408829952	2
