75094093096550400	1
75094093184630784	2
75094093218185216	2
75094093352402944	3
75094093390151680	2
75094093453066240	2
75094093515980800	2
75094093587283968	2
75094093734084608	2
75094093943799808	1
75094094111571968	2
75094094182875136	2
75094094187069440	2
75094094229012480	1
75094094270955520	2
75094094329675776	2
75094094400978944	2
75094094413561856	2
75094094484865024	2
75094094497447936	1
75094094543585280	2
75094094572945408	2
75094094614888448	2
75094094698774528	2
75094094900101120	2
75094094925266944	2
75094094946238464	2
75094095097233408	3
75094095122399232	2
75094095155953664	2
75094095206285312	2
75094095244034048	2
75094095323725824	2
75094095416000512	2
75094095562801152	2
75094095579578368	2
75375473512677376	2
75375473525260288	2
75375473588174848	2
75375473596563456	2
75375473739169792	2
75375473844027392	2
75375473856610304	2
75375473881776128	2
75375473894359040	2
75375473906941952	2
75375474053742592	2
75375474087297024	3
75375474116657152	2
75375474200543232	2
75375474309595136	2
75375474372509696	0
75375474406064128	3
75375474443812864	2
75375474590613504	1
75375474619973632	2
75375474716442624	2
75375474729025536	2
75375474787745792	2
75375475014238208	3
75375475035209728	2
75375475077152768	2
75375475119095808	2
75375475156844544	2
75375475244924928	1
75375475257507840	2
75375475265896448	2
75375475291062272	2
75375475366559744	2
75375475387531264	2
75375475471417344	2
75375475475611648	2
75375475542720512	2
75375475551109120	2
75375475555303424	6
75375475567886336	2
75375475588857856	2
75375475681132544	2
75375475739852800	2
75375475744047104	2
75375475752435712	2
75375475773407232	2
75375475869876224	2
75375475890847744	2
75375475932790784	2
75375476046036992	2
75375476075397120	2
75375476087980032	2
75375476117340160	2
75375476125728768	2
75657055813238784	3
75657055834210304	2
75657055913902080	2
75657055951650816	2
75657055976816640	6
75657056052314112	3
75657056056508416	2
75657056102645760	2
75657056106840064	2
75657056119422976	2
