756	5	44	198	588848900971299304	23.17702	22.89227	21.86848	21.33621	21.22239	145.48122408	0.766678
756	5	44	198	588848900971299305	23.09693	22.13821	21.16199	20.71857	20.50214	145.48614768	0.8130483
756	5	44	198	588848900971299315	25.8066	22.26289	20.4253	19.6137	19.09072	145.49063814	0.83448114
756	5	44	198	588848900971299326	23.103	22.21242	21.08849	20.50548	20.19425	145.49635491	0.67621502
756	5	44	198	588848900971299348	23.4416	21.63629	20.56082	20.20437	19.93742	145.51069493	0.76008402
756	5	44	198	588848900971299349	24.37643	21.80083	21.03934	20.93127	20.95691	145.51237728	0.75650715
756	5	44	198	588848900971299352	23.5927	23.05349	23.04251	23.15795	21.42077	145.51513508	0.73960807
756	5	44	198	588848900971299353	23.93357	22.75937	21.39329	20.91275	20.45863	145.5168146	0.66854875
756	5	44	198	588848900971299363	23.46401	22.98627	21.36579	20.6748	20.4234	145.52793552	0.73147115
756	5	44	198	588848900971299379	23.00194	22.47215	20.7383	20.07487	19.70128	145.53739047	0.74493886
756	5	44	198	588848900971299442	25.38846	24.5292	22.19101	21.39201	20.43085	145.43675878	0.80988013
756	5	44	198	588848900971299446	24.05456	23.173	22.30722	22.1305	22.88938	145.44439213	0.73117561
756	5	44	198	588848900971299453	25.57298	23.26428	21.82053	20.58412	19.9781	145.44899511	0.82893062
756	5	44	198	588848900971299457	22.90536	23.98158	21.3965	20.62963	20.24568	145.45012326	0.73053137
756	5	44	198	588848900971299465	23.41209	22.86432	21.94142	21.06899	20.87578	145.45903057	0.73754633
756	5	44	198	588848900971299466	23.33361	22.59439	21.89726	21.75632	20.90756	145.4591352	0.78563664
756	5	44	198	588848900971299506	25.17844	25.44146	22.62427	21.80724	21.77535	145.50193434	0.81457511
756	5	44	198	588848900971299511	23.54877	23.61785	21.34252	20.6585	20.17163	145.50261696	0.82411132
756	5	44	198	588848900971299530	24.14729	22.89888	21.55476	20.88731	20.12341	145.52075556	0.73770253
756	5	44	198	588848900971299553	24.62729	23.24893	22.05316	22.11275	21.03881	145.5328557	0.73742912
756	5	44	198	588848900971299555	26.17198	23.57391	21.91542	21.1678	20.09755	145.53560063	0.80501208
756	5	44	198	588848900971299607	25.04078	22.69692	22.32179	21.6887	21.50176	145.42274482	0.63584069
756	5	44	198	588848900971299628	25.04498	24.56323	24.64936	22.17669	20.84585	145.44759231	0.8006282
756	5	44	198	588848900971299690	25.12409	25.96389	24.862	22.17484	22.03496	145.55042303	0.82806075
756	5	44	198	588848900971299692	24.42472	23.05682	23.07031	21.45184	22.20541	145.55361718	0.74080281
756	5	44	198	588848900971299699	24.52142	25.43291	25.33879	24.00199	20.91487	145.41520315	0.70636721
756	5	44	198	588848900971299719	22.42266	23.09957	22.67636	21.11358	23.78333	145.40891318	0.83395078
756	5	44	198	588848900971299726	24.72834	22.70134	23.66689	22.47592	19.57861	145.44521806	0.69646292
756	5	44	199	588848900971364380	19.6206	18.45004	18.01591	17.81781	17.75085	145.56403512	0.70330617
756	5	44	199	588848900971364393	17.47362	15.83223	15.16106	14.90306	14.7844	145.57542491	0.80325294
756	5	44	199	588848900971364394	23.94492	23.42139	21.62559	20.36131	20.05558	145.57337388	0.80214628
756	5	44	199	588848900971364409	24.78966	23.63116	21.53721	21.84369	21.22413	145.5887525	0.64102239
756	5	44	199	588848900971364432	18.23853	16.19186	15.38032	15.08466	14.932	145.62518413	0.69130668
756	5	44	199	588848900971364438	23.53991	21.24981	21.50802	20.61471	23.46983	145.63524026	0.66146928
756	5	44	199	588848900971364442	19.9183	17.28048	15.94671	15.31746	14.97602	145.64278301	0.79700605
756	5	44	199	588848900971364469	24.49464	23.84434	22.08008	23.37661	22.08231	145.70003417	0.73490214
756	5	44	199	588848900971364471	25.99101	22.01625	22.21365	22.51633	21.30461	145.70100418	0.74263329
756	5	44	199	588848900971364507	20.9725	19.51097	19.10535	18.94363	18.87144	145.58055714	0.77315007
756	5	44	199	588848900971364527	22.65141	20.03533	18.49457	16.92787	16.08934	145.60560606	0.65252637
756	5	44	199	588848900971364531	23.89808	24.4282	22.35139	22.30128	22.2304	145.61145543	0.74713621
756	5	44	199	588848900971364535	22.54645	20.426	19.46232	19.07113	18.83548	145.62541532	0.75267232
756	5	44	199	588848900971364542	22.39862	20.42765	19.65094	19.34094	19.14095	145.63479966	0.82372203
756	5	44	199	588848900971364603	23.55896	21.57882	19.94574	19.02895	18.51938	145.63508413	0.77543544
756	5	44	199	588848900971364616	25.06103	21.44818	19.80897	18.64415	17.95747	145.68146621	0.70198755
756	5	44	199	588848900971364622	22.98231	23.62633	22.41438	22.67404	21.27106	145.68919338	0.68292838
756	5	44	199	588848900971364646	25.12582	22.39221	20.8456	19.89794	19.25829	145.61980651	0.82486514
756	5	44	199	588848900971364651	24.80289	22.86666	21.23032	19.92036	19.14192	145.67574678	0.81306707
756	5	44	199	588848900971364685	23.69685	23.22372	22.37908	22.12085	21.7994	145.65368436	0.72607668
756	5	44	199	588848900971364689	22.19102	21.25556	20.65071	20.42114	20.40792	145.66089028	0.8074816
756	5	44	199	588848900971364693	21.99257	25.07034	24.74096	24.24672	22.20312	145.6772481	0.65452901
756	5	44	199	588848900971364717	23.69079	23.01864	22.00236	21.47051	21.63566	145.56025239	0.81549053
756	5	44	199	588848900971364731	23.45236	20.64655	18.82803	18.18385	17.63334	145.56949293	0.75238328
756	5	44	199	588848900971364734	24.92525	23.36656	21.49938	21.76771	21.48456	145.57168972	0.75292004
756	5	44	199	588848900971364736	22.4175	22.14718	21.34749	20.86208	20.61388	145.57026671	0.72484673
756	5	44	199	588848900971364757	23.54381	21.59361	20.2394	19.64859	19.15188	145.5829114	0.80879939
756	5	44	199	588848900971364768	23.62854	23.20809	21.7063	20.47996	19.62082	145.58970946	0.69942857
756	5	44	199	588848900971364777	25.15256	23.64289	21.33311	20.70005	20.79695	145.59353541	0.78781
756	5	44	199	588848900971364803	22.85551	21.69096	20.7553	20.43848	20.26153	145.60286064	0.83566328
756	5	44	199	588848900971364825	23.31105	22.32041	20.76164	20.24167	19.70773	145.61227364	0.68256266
756	5	44	199	588848900971364826	24.98747	25.04589	22.91593	21.96494	21.79863	145.61322472	0.68316333
756	5	44	199	588848900971364834	24.16181	23.01233	21.55399	20.32604	19.51411	145.61429619	0.66261565
756	5	44	199	588848900971364847	23.66068	22.36848	20.6009	19.91127	19.50996	145.61812624	0.81927657
756	5	44	199	588848900971364849	22.48164	21.31565	20.50409	20.11924	19.83043	145.61864135	0.74148944
756	5	44	199	588848900971364858	22.32064	22.56302	21.99502	21.39859	20.65272	145.62657494	0.68031604
756	5	44	199	588848900971364859	24.32445	22.68489	22.57376	22.48953	22.27099	145.62740299	0.76120348
756	5	44	199	588848900971364863	22.44131	20.93216	20.44547	20.23042	19.68971	145.63096109	0.82393812
756	5	44	199	588848900971364880	24.44618	22.52926	21.45959	21.26582	20.5423	145.64502566	0.75330339
756	5	44	199	588848900971364894	25.56963	22.22378	20.82354	20.19236	19.80673	145.65246892	0.65481638
756	5	44	199	588848900971364899	24.5883	22.58037	22.07422	22.10333	22.65139	145.65471929	0.65145155
756	5	44	199	588848900971364912	25.41345	23.23519	21.79389	20.88868	20.47405	145.65659137	0.7065613
756	5	44	199	588848900971364951	23.30053	21.63177	20.66905	20.20345	19.827	145.67195045	0.82097729
756	5	44	199	588848900971364952	23.85029	22.73592	21.99454	21.58414	21.89448	145.67514195	0.70474089
756	5	44	199	588848900971364964	26.92972	21.84105	20.15422	19.43789	18.8435	145.68726094	0.78029045
756	5	44	199	588848900971365028	25.28479	24.57181	22.16895	21.43763	20.29383	145.56896017	0.63669601
756	5	44	199	588848900971365036	24.7331	24.83469	22.19445	21.83715	21.29433	145.5746662	0.64371514
756	5	44	199	588848900971365060	25.45436	22.96346	21.84852	21.26424	20.84732	145.58970583	0.7470108
756	5	44	199	588848900971365078	23.77821	25.52028	22.7197	25.62725	22.67698	145.60106899	0.66636983
756	5	44	199	588848900971365097	24.70473	25.21543	22.69205	24.69232	22.27023	145.60972181	0.66637894
756	5	44	199	588848900971365101	24.89085	25.82045	22.31125	23.75119	21.86272	145.61111887	0.75294372
756	5	44	199	588848900971365104	26.41887	24.38788	22.27232	22.91342	22.06307	145.61255147	0.73635214
756	5	44	199	588848900971365116	24.33879	23.3361	22.2711	21.87995	19.62092	145.61787297	0.76388718
756	5	44	199	588848900971365118	23.29732	22.73792	21.12823	20.76487	19.96582	145.61883422	0.69494675
756	5	44	199	588848900971365145	23.84381	22.3823	20.90929	20.03988	19.64721	145.64024946	0.7622582
756	5	44	199	588848900971365156	25.01237	22.9926	21.51403	20.73958	19.98186	145.64478525	0.75939824
756	5	44	199	588848900971365199	23.61577	22.6717	21.1881	20.51356	19.87864	145.67761699	0.67296058
