588848900971299300	145.47396353	0.81066028	22.40554	1.412679
588848900971299302	145.47892409	0.6351535	20.54555	2.808442
588848900971299306	145.48629064	0.72176867	22.47705	-0.3393982
588848900971299318	145.49148089	0.81142239	22.6754	2.363302
588848900971299321	145.49295386	0.63963775	22.87169	0.08476958
588848900971299340	145.50416663	0.76098365	20.81962	1.690475
588848900971299359	145.52278599	0.73743127	23.00308	0.3873408
588848900971299370	145.5320164	0.80163342	22.58733	2.363302
588848900971299441	145.43577302	0.65196615	23.3884	1.619919
588848900971299466	145.4591352	0.78563664	22.59439	2.363302
