662.2869	660.8098	-0.87895691	0.47464332
265.2024	265.5848	-0.82377353	0.566805
117.2784	117.7708	-0.82386716	0.56667453
1115.662	1115.653	-0.82442596	0.56582048
258.3895	258.9954	-0.82450921	0.56573455
741.7214	741.3775	-0.82455344	0.56565074
252.9564	253.3553	-0.82315993	0.56769623
427.2227	427.3683	-0.82324571	0.56756504
1837.167	1836.364	-0.82397972	0.56643666
549.4	549.3642	-0.8240895	0.5663343
681.4559	681.2894	-0.82414352	0.5662503
853.7534	853.4781	-0.82441469	0.56584823
1711.09	1710.162	-0.82456616	0.56558874
1954.376	1953.506	-0.82367681	0.56687128
555.6827	555.5831	-0.82443833	0.56582613
1629.229	1628.592	-0.82395216	0.56648674
1474.715	1474.122	-0.82434135	0.5659275
1925.361	1924.607	-0.82313749	0.56765555
456.4608	456.8933	-0.8246675	0.56549607
1466.108	1465.033	-0.82512839	0.56477981
341.0052	340.9105	-0.825436	0.56437837
1024.878	1024.644	-0.82594564	0.56360385
1640.863	1639.993	-0.82467047	0.56544001
1568.94	1568.337	-0.82537936	0.56440812
512.6273	512.5423	-0.82526529	0.56462106
1041.805	1041.268	-0.82483554	0.56522649
1425.007	1424.419	-0.82486671	0.5651638
1696.172	1696.217	-0.82486277	0.56515676
1467.398	1466.227	-0.82494838	0.56504264
1074.067	1074.986	-0.82495953	0.56504405
1547.006	1546.125	-0.82497415	0.56500129
994.9059	994.5171	-0.82501542	0.56496595
775.2102	776.1021	-0.8250513	0.56492287
1422.332	1422.583	-0.82504383	0.56490529
1639.353	1638.558	-0.82505872	0.56487342
1941.691	1940.317	-0.82505394	0.56486572
553.961	554.2419	-0.82518522	0.56473639
777.8838	778.7049	-0.82559352	0.56413006
300.5111	300.1313	-0.82560131	0.56413802
90.23824	91.82553	-0.82568193	0.56402799
1547.192	1546.249	-0.82570315	0.56393538
1528.695	1527.598	-0.82573236	0.56389349
1653.391	1653.02	-0.82597959	0.56352534
409.196	408.864	-0.82602616	0.5635115
1934.773	1933.98	-0.82465892	0.56544257
1352.235	1351.921	-0.82471515	0.56538826
1203.823	1203.406	-0.82472073	0.56538685
1275.111	1274.622	-0.82473964	0.56535606
1493.624	1492.969	-0.82490342	0.56510704
1950.274	1949.271	-0.82538617	0.56437972
1273.876	1273.337	-0.82543712	0.56433729
1025.271	1024.778	-0.82546833	0.56430268
876.9453	876.5851	-0.82547682	0.56429667
328.9964	328.882	-0.82564845	0.56406792
484.0843	483.8582	-0.82585013	0.56376645
173.3107	173.307	-0.82600586	0.56355042
274.9039	274.7553	-0.82606085	0.5634659
1738.955	1738.212	-0.82509588	0.56481436
1662.6	1661.848	-0.8257807	0.56381632
1962.874	1961.878	-0.82596922	0.56352546
764.761	764.5283	-0.82469991	0.56543621
189.3753	189.3682	-0.82548139	0.56431776
1609.442	1608.762	-0.82620748	0.56319328
126.5678	125.9762	-0.82672022	0.56250375
139.6427	138.053	-0.82671087	0.56251703
512.3828	512.2899	-0.82693568	0.56217181
1470.829	1470.199	-0.8264016	0.56291494
770.7557	770.5765	-0.82720739	0.56176125
1850.167	1849.452	-0.82750622	0.56127162
451.2339	451.4602	-0.82685721	0.56228966
682.8138	682.4042	-0.82691159	0.56220028
292.3704	292.282	-0.82636426	0.56302018
291.47	291.7003	-0.82722838	0.56174979
196.0217	195.3513	-0.82618174	0.56329171
1348.956	1347.325	-0.82625183	0.56314043
906.1871	906.1075	-0.82640953	0.56292857
1328.094	1327.414	-0.82662183	0.56259809
1917.637	1916.761	-0.82662593	0.56256394
736.6044	736.3191	-0.82666905	0.5625546
841.6824	841.0096	-0.82689412	0.56221929
77.25201	77.75229	-0.82692301	0.5622074
1971.635	1970.812	-0.8269671	0.56205962
1398.305	1398.773	-0.82701646	0.56201454
533.4318	533.1503	-0.82718456	0.56180469
629.5805	629.1276	-0.82735769	0.56154577
1249.879	1249.035	-0.82743676	0.56140242
1518.935	1518.401	-0.82621046	0.56319318
308.6956	308.5223	-0.82624006	0.56320178
402.4929	402.2711	-0.8262571	0.56317308
499.893	499.6671	-0.82633101	0.56306074
572.2233	571.972	-0.8263663	0.56300602
1093.404	1092.975	-0.82637004	0.5629784
475.1291	474.9509	-0.82664473	0.56260106
1166.27	1165.91	-0.82668478	0.56251288
396.2951	396.2626	-0.82731083	0.56162423
786.6095	786.4466	-0.82733464	0.56157316
1459.325	1458.927	-0.82734033	0.56153486
1805.506	1804.72	-0.82642843	0.56285956
480.1267	480.0502	-0.82694322	0.56216203
815.5023	815.3702	-0.82740092	0.56147427
1322.907	1322.547	-0.82725996	0.56165957
1729.35	1727.773	-0.82705034	0.56194909
196.9751	197.4552	-0.82780578	0.56090224
239.0596	239.4986	-0.82776863	0.56095552
505.6701	505.5908	-0.82839302	0.5600224
1933.06	1932.563	-0.82866723	0.55955195
881.3497	881.347	-0.82854106	0.55978765
289.8896	290.3473	-0.82795966	0.56067146
536.3747	536.2837	-0.82782252	0.56086412
470.5728	470.6803	-0.827843	0.56083654
619.3347	619.5978	-0.82795349	0.56066735
177.5997	177.9762	-0.82807345	0.56050774
269.013	269.684	-0.82819333	0.56032706
1411.828	1412.738	-0.82842511	0.55993543
1660.832	1658.367	-0.8285207	0.55978235
1331.555	1331.094	-0.82859537	0.55968723
454.1219	454.6663	-0.82863228	0.55967038
1253.135	1253.245	-0.82865307	0.55960535
1343.854	1343.932	-0.8286855	0.55955317
1086.505	1086.614	-0.82875978	0.55945481
1588.626	1588.229	-0.82883944	0.55931367
90.36733	90.96939	-0.82805071	0.56054465
1302.427	1302.319	-0.82805551	0.56048695
1769.684	1769.333	-0.82813872	0.5603419
1410.268	1410.145	-0.82827926	0.56015128
1747.86	1747.566	-0.82837185	0.55999827
1038.833	1039.307	-0.82839629	0.55999498
1048.231	1048.471	-0.82855846	0.5597546
1189.264	1189.357	-0.82857145	0.5597291
511.8269	511.9638	-0.82861923	0.55968739
