2188	2	197	587729149846946411	1126.941	562.7115	-0.114195	-0.04601634	0.1481368	0.1512895	281543964623104	23.31134	23.82046	22.48416	21.97772	21.10788	0.8292656	0.4325428	0.1983802	0.175872	0.3514755
2188	2	197	587729149846946413	1135.217	729.9003	0	0	-9999	-9999	281543964754176	22.97637	24.48936	22.43891	22.11502	21.08448	0.6332025	0.6565018	0.1894827	0.1985535	0.3453173
756	5	198	588848900971299337	956.3497	571.1395	0.0246539	0.005647363	0.0197264	0.01225635	68987912448	23.37134	22.90269	21.99443	21.75079	21.28017	0.4925587	0.1631004	0.1127524	0.1321924	0.2761261
756	5	198	588848900971299344	1006.691	740.7363	-0.0008774863	0.00146588	0.009286149	0.01240193	68988043520	23.10316	22.37136	21.63052	21.7037	21.2804	0.3051087	0.1049868	0.08296139	0.1280937	0.232734
756	5	198	588848900971299360	1144.992	931.5157	-0.006335427	0.002749792	0.01023459	0.009108472	68988043520	22.91433	22.33163	21.95072	21.78159	21.6268	0.3072035	0.1025902	0.1098412	0.138947	0.3678158
756	5	198	588848900971299384	1335.346	258.9954	-0.003655467	-0.01771284	0.01045316	0.009740787	68987912448	23.74453	22.23782	21.33209	21.02184	21.27055	0.6249048	0.09291335	0.06331561	0.06943992	0.2683522
756	5	198	588848900971299421	138.4589	1439.111	0	0	-9999	-9999	281543964623616	25.22641	23.2772	22.48899	22.76163	21.89414	0.7438264	0.2265609	0.1800959	0.3364466	0.4481525
756	5	198	588848900971299424	165.4784	218.7445	-0.02203175	-0.01742833	0.01830894	0.01504801	68987912960	23.23542	23.87067	22.1661	21.59902	20.5888	0.4550873	0.3536968	0.1316322	0.1145013	0.1513243
756	5	198	588848900971299460	528.1763	1160.093	0.03875572	0.03564749	0.05982918	0.0778263	281543964623104	24.30027	23.55077	22.42538	21.95485	21.47305	0.8267773	0.2836437	0.167745	0.1649934	0.3328512
756	5	198	588848900971299465	560.9626	1048.475	0.2591485	-0.0473681	0.0981167	0.078761	281640601518336	23.99175	23.46878	22.60753	21.60331	21.40331	0.4863864	0.2652273	0.1958144	0.1205732	0.3134109
756	5	198	588848900971299466	561.7202	1485.639	0	0	-9999	-9999	281543964754176	23.91294	23.20452	22.51329	22.38951	21.68143	0.7021704	0.2136479	0.1839624	0.2422768	0.3914819
756	5	198	588848900971299467	565.5974	1888.928	-0.04796708	-0.1290077	0.1407015	0.09285115	281543964623104	23.86932	24.37331	22.51906	21.85694	21.80548	0.6910137	0.4995608	0.1895426	0.1527586	0.4303807
756	5	198	588848900971299473	601.8571	427.7625	0.1529912	-0.1123131	0.09401052	0.1200701	422446809350400	24.06722	24.00523	22.1336	21.95014	21.38202	1.717519	0.393933	0.1284679	0.1570041	0.2958731
756	5	198	588848900971299476	630.1414	307.5228	0	0	-9999	-9999	281543964623104	23.50588	25.56426	22.57553	22.34159	21.58373	0.5518835	0.5521882	0.188463	0.2177484	0.3424206
